CÓDIGO,NOME,IMAGEM,CNPJ,SETOR ECONÔMICO,SUBSETOR,SEGMENTO / ADM / PAÍS,TIPO,SEGMENTO
EQH,Equitable Holdings Inc,,,,,EUA,Stock,
EQNR,Equinor ASA,,,,,EUA,Stock,
EQS,EQUUS Total Return Inc,,,,,EUA,Stock,
EQT,EQT Corp,,,,,EUA,Stock,
EQX,Equinox Gold Corp,,,,,EUA,Stock,
ERF,Eurofins Scientific SE,,,,,EUA,Stock,
ERIC,Telefonaktiebolaget LM Ericsson - ADR,,,,,EUA,Stock,
ERIE,Erie Indemnity Co,,,,,EUA,Stock,
ERII,Energy Recovery Inc,,,,,EUA,Stock,
ES,Eversource Energy,,,,,EUA,Stock,
ESCA,Escalade Inc,,,,,EUA,Stock,
ESE,ESCO Technologies Inc,,,,,EUA,Stock,
ESEA,Euroseas Ltd,,,,,EUA,Stock,
ESGC,Invesco S&P/TSX Composite ESG Index ETF (CAD),,,,,EUA,Stock,
ESI,Element Solutions Inc,,,,,EUA,Stock,
ESLT,Elbit Systems Ltd,,,,,EUA,Stock,
ESNT,Essent Group Ltd,,,,,EUA,Stock,
ESPR,Esperion Therapeutics Inc,,,,,EUA,Stock,
ESQ,Esquire Financial Holdings Inc,,,,,EUA,Stock,
ESSA,ESSA Industries Indonesia Tbk PT,,,,,EUA,Stock,
ESSC,Eventide Small Cap ETF,,,,,EUA,Stock,
ESTA,Establishment Labs Holdings Inc,,,,,EUA,Stock,
ESTC,Elastic NV,,,,,EUA,Stock,
ET,Energy Transfer LP Unit,,,,,EUA,Stock,
ETH,Grayscale Ethereum Staking Mini ETF,,,,,EUA,Stock,
ETM,Energy Transition Minerals Ltd,,,,,EUA,Stock,
ETN,Eaton Corporation PLC,,,,,EUA,Stock,
ETON,Eton Pharmaceuticals Inc,,,,,EUA,Stock,
ETR,Entergy Corp,,,,,EUA,Stock,
ETSY,Etsy Inc,,,,,EUA,Stock,
ETTX,EETX 10/40 TR USD,,,,,EUA,Stock,
EVC,Entravision Communications Corp,,,,,EUA,Stock,
EVER,EverQuote Inc,,,,,EUA,Stock,
EVFM,Evofem Biosciences Inc,,,,,EUA,Stock,
EVGN,Evogene Ltd,,,,,EUA,Stock,
EVH,Evolent Health Inc,,,,,EUA,Stock,
EVK,Evonik Industries AG,,,,,EUA,Stock,
EVLO,Evelo Biosciences Inc,,,,,EUA,Stock,
EVOK,Evoke PLC,,,,,EUA,Stock,
EVOL,Symbolic Logic Inc,,,,,EUA,Stock,
EVR,Evercore Inc,,,,,EUA,Stock,
EVRG,Evergy Inc,,,,,EUA,Stock,
EVTC,Evertec Inc,,,,,EUA,Stock,
EW,Edwards Lifesciences Corp,,,,,EUA,Stock,
EWBC,East West Bancorp Inc,,,,,EUA,Stock,
EXC,Exelon Corp,,,,,EUA,Stock,
EXEL,Exelixis Inc,,,,,EUA,Stock,
EXK,Endeavour Silver Corp,,,,,EUA,Stock,
EXLS,Exlservice Holdings Inc,,,,,EUA,Stock,
EXP,Eagle Materials Inc,,,,,EUA,Stock,
EXPD,Expeditors International of Washngtn Inc,,,,,EUA,Stock,
EXPE,Expedia Group Inc,,,,,EUA,Stock,
EXPO,Exponent Inc,,,,,EUA,Stock,
EXTR,Extreme Networks Inc,,,,,EUA,Stock,
EYE,National Vision Holdings Inc,,,,,EUA,Stock,
EYEG,AB Corporate Bond ETF,,,,,EUA,Stock,
EYES,AB SICAV I-USD Corporate Bd Pf UCITS ETF USD Acc,,,,,EUA,Stock,
EYPT,EyePoint Inc,,,,,EUA,Stock,
EZPW,EZCORP Inc,,,,,EUA,Stock,
F,Ford Motor Co,,,,,EUA,Stock,
FAF,First American Financial Corp,,,,,EUA,Stock,
FAMI,Farmmi Inc,,,,,EUA,Stock,
FANG,Diamondback Energy Inc,,,,,EUA,Stock,
FARM,H-Farm SpA,,,,,EUA,Stock,
FAST,Fastenal Co,,,,,EUA,Stock,
FAT,Foremost Clean Energy Ltd,,,,,EUA,Stock,
FATE,Fate Therapeutics Inc,,,,,EUA,Stock,
FBIO,Fortress Biotech Inc,,,,,EUA,Stock,
FBIOP,Fortress Biotech 9 375 Cumulative Redeemable Perpetual Pref Shs Series A,,,,,EUA,Stock,
FBIZ,First Business Financial Services Inc,,,,,EUA,Stock,
FBK,FB Financial Corp,,,,,EUA,Stock,
FBNC,First Bancorp (North Carolina),,,,,EUA,Stock,
FBP,First Bancorp,,,,,EUA,Stock,
FBRX,Forte Biosciences Inc,,,,,EUA,Stock,
FC,Franklin Covey Co,,,,,EUA,Stock,
FCAP,First Capital Inc,,,,,EUA,Stock,
FCBC,First Community Bankshares Inc,,,,,EUA,Stock,
FCCO,First Community Corp (South Carolina),,,,,EUA,Stock,
FCEL,FuelCell Energy Inc,,,,,EUA,Stock,
FCF,First Commonwealth Financial Corp,,,,,EUA,Stock,
FCFS,Firstcash Holdings Inc,,,,,EUA,Stock,
FCN,FTI Consulting Inc,,,,,EUA,Stock,
FCNCA,First Citizens BancShares Inc (Delaware) Class A,,,,,EUA,Stock,
FCNCP,First Citizens Bancshares 40 DS Rep 1 Non Cumulative Perpetual Pref Shs Series A,,,,,EUA,Stock,
FCX,Freeport-McMoRan Inc,,,,,EUA,Stock,
FDBC,Fidelity D&D Bancorp Inc,,,,,EUA,Stock,
FDMT,4D Molecular Therapeutics Inc,,,,,EUA,Stock,
FDP,Fresh Del Monte Produce Inc,,,,,EUA,Stock,
FDS,Factset Research Systems Inc,,,,,EUA,Stock,
FDUS,Fidus Investment Corp,,,,,EUA,Stock,
FDX,FedEx Corp,,,,,EUA,Stock,
FE,FirstEnergy Corp,,,,,EUA,Stock,
FEDU,Four Seasons Education Cayman Inc,,,,,EUA,Stock,
FEIM,Frequency Electronics Inc,,,,,EUA,Stock,
FELE,Franklin Electric Co Inc,,,,,EUA,Stock,
FENC,Fennec Pharmaceuticals Inc,,,,,EUA,Stock,
FENG,Phoenix New Media Ltd ADR,,,,,EUA,Stock,
FET,Forum Energy Technologies Inc,,,,,EUA,Stock,
FF,FutureFuel Corp,,,,,EUA,Stock,
FFBC,First Financial Bancorp,,,,,EUA,Stock,
FFBW,FFBW Inc,,,,,EUA,Stock,
FFG,Fatfish Group Ltd,,,,,EUA,Stock,
FFIC,Flushing Financial Corp,,,,,EUA,Stock,
FFIN,First Financial Bankshares Inc,,,,,EUA,Stock,
FFIV,F5 Inc,,,,,EUA,Stock,
FGBI,First Guaranty Bancshares Inc,,,,,EUA,Stock,
FGEN,Foresight Environmental Infrstrctr,,,,,EUA,Stock,
FHB,First Hawaiian Inc,,,,,EUA,Stock,
FHI,Federated Hermes Inc,,,,,EUA,Stock,
FHN,First Horizon Corp,,,,,EUA,Stock,
FHTX,Foghorn Therapeutics Inc,,,,,EUA,Stock,
FIBK,First Interstate Bancsystem Inc,,,,,EUA,Stock,
FICO,Fair Isaac Corp,,,,,EUA,Stock,
FINV,FinVolution Group,,,,,EUA,Stock,
FIS,Fidelity National Information Servcs Inc,,,,,EUA,Stock,
FISI,Financial Institutions Inc,,,,,EUA,Stock,
FISV,Fiserv Inc,,,,,EUA,Stock,
FITB,Fifth Third Bancorp,,,,,EUA,Stock,
FITBI,Fifth Third Bancorp Depositary Shares Representing 1/1000th Perp Pref Shs Series I,,,,,EUA,Stock,
FITBO,Fifth Third Bancorp 1000 DS Representing Preferred Series K,,,,,EUA,Stock,
FITBP,Fifth Third Bancorp 40 Depository Shares representing Non Cum Series A Pref Class B,,,,,EUA,Stock,
FIVE,Five Below Inc,,,,,EUA,Stock,
FIVN,Five9 Inc,,,,,EUA,Stock,
FIX,Comfort Systems USA Inc,,,,,EUA,Stock,
FIZZ,National Beverage Corp,,,,,EUA,Stock,
FKWL,Franklin Wireless Corp,,,,,EUA,Stock,
FL,Frontier Lithium Inc,,,,,EUA,Stock,
FLEX,Flex Ltd,,,,,EUA,Stock,
FLGT,Fulgent Genetics Inc,,,,,EUA,Stock,
FLL,Full House Resorts Inc,,,,,EUA,Stock,
FLNG,FLEX LNG Ltd,,,,,EUA,Stock,
FLNT,Fluent Inc,,,,,EUA,Stock,
FLO,Flowers Foods Inc,,,,,EUA,Stock,
FLOW,Global X US Cash Flow Kings 100 ETF,,,,,EUA,Stock,
FLR,Fluor Corp,,,,,EUA,Stock,
FLS,Flowserve Corp,,,,,EUA,Stock,
FLT,Volatus Aerospace Inc,,,,,EUA,Stock,
FLUX,Flux Power Holdings Inc,,,,,EUA,Stock,
FLWS,1-800-Flowers.Com Inc,,,,,EUA,Stock,
FLXN,Horizon Flexible Income ETF,,,,,EUA,Stock,
FLXS,Flexsteel Industries Inc,,,,,EUA,Stock,
FLY,Firefly Aerospace Inc,,,,,EUA,Stock,
FMAC,Future Money Acquisition Corp,,,,,EUA,Stock,
FMAO,"Farmers & Merchants Bancorp, Inc. (OH) Common Stock",,,,,EUA,Stock,
FMBH,"First Mid-Illinois Bancshares, Inc. Common Stock",,,,,EUA,Stock,
FMC,FMC Corp,,,,,EUA,Stock,
FMNB,Farmers National Banc Corp,,,,,EUA,Stock,
FMS,Fresenius Medical Care AG,,,,,EUA,Stock,
FMX,Fomento Economico Mexcn SAB de CV ADR,,,,,EUA,Stock,
FN,Fabrinet,,,,,EUA,Stock,
FNB,FNB Corp,,,,,EUA,Stock,
FND,Floor & Decor Holdings Inc,,,,,EUA,Stock,
FNF,Fidelity National Financial Inc,,,,,EUA,Stock,
FNKO,Funko Inc,,,,,EUA,Stock,
FNLC,First Bancorp Inc,,,,,EUA,Stock,
FNV,Franco-Nevada Corp,,,,,EUA,Stock,
FNWB,First Northwest BanCorp,,,,,EUA,Stock,
FOLD,Amicus Therapeutics Ord Shs,,,,,EUA,Stock,
FONR,Fonar Corp,,,,,EUA,Stock,
FOR,Forestar Group Inc,,,,,EUA,Stock,
FORD,Ford Motor Co,,,,,EUA,Stock,
FORM,FormFactor Inc,,,,,EUA,Stock,
FORR,Forrester Research Inc,,,,,EUA,Stock,
FORTY,Formula Systems 1985 Ltd,,,,,EUA,Stock,
FOSL,Fossil Group Inc,,,,,EUA,Stock,
FOUR,"Shift4 Payments, Inc Class A",,,,,EUA,Stock,
FOX,Fox Corp Class B,,,,,EUA,Stock,
FOXA,Fox Corp Class A,,,,,EUA,Stock,
FOXF,Fox Factory Holding Corp,,,,,EUA,Stock,
FPH,Five Point Holdings LLC,,,,,EUA,Stock,
FRAF,Franklin Financial Services Corp,,,,,EUA,Stock,
FRBA,FIRST BANK (Hamilton),,,,,EUA,Stock,
FREQ,Frequency Exchange Corp,,,,,EUA,Stock,
FRG,Forge Resources Corp,,,,,EUA,Stock,
FRHC,Freedom Holding Corp,,,,,EUA,Stock,
FRME,First Merchants Corp,,,,,EUA,Stock,
FRO,Frontline Plc,,,,,EUA,Stock,
FROG,JFrog Ltd,,,,,EUA,Stock,
FRPH,FRP Holdings Inc,,,,,EUA,Stock,
FRPT,Freshpet Inc,,,,,EUA,Stock,
FRSX,Foresight Autonomous Holdings ADR,,,,,EUA,Stock,
FSBW,FS Bancorp Inc,,,,,EUA,Stock,
FSEA,First Seacoast Bancorp Inc,,,,,EUA,Stock,
FSK,FS KKR Capital Corp,,,,,EUA,Stock,
FSLR,First Solar Inc,,,,,EUA,Stock,
FSLY,Fastly Inc,,,,,EUA,Stock,
FSM,Fortuna Mining Corp,,,,,EUA,Stock,
FSR,Firstrand ADR,,,,,EUA,Stock,
FSS,Federal Signal Corp,,,,,EUA,Stock,
FST,First Trust Canadian Capital Strength ETF,,,,,EUA,Stock,
FSTR,L B Foster Co,,,,,EUA,Stock,
FSV,FirstService Corp,,,,,EUA,Stock,
FTAI,FTAI Aviation Ltd,,,,,EUA,Stock,
FTDR,Frontdoor Inc,,,,,EUA,Stock,
FTEK,Fuel Tech Inc,,,,,EUA,Stock,
FTFT,Future Fintech Group Inc,,,,,EUA,Stock,
FTHM,Fathom Holdings Inc,,,,,EUA,Stock,
FTI,TechnipFMC PLC,,,,,EUA,Stock,
FTK,Flotek Industries Inc,,,,,EUA,Stock,
FTNT,Fortinet Inc,,,,,EUA,Stock,
FTS,Fortis Inc,,,,,EUA,Stock,
FTV,Fortive Corp,,,,,EUA,Stock,
FUBO,Fubotv Inc,,,,,EUA,Stock,
FUL,H.B. Fuller Company,,,,,EUA,Stock,
FULC,Fulcrum Therapeutics Inc,,,,,EUA,Stock,
FULT,Fulton Financial Corp,,,,,EUA,Stock,
FULTP,Fulton Financial 1 40th DS Cum Prf Shs Series A,,,,,EUA,Stock,
FUN,Six Flags Entertainment Corp,,,,,EUA,Stock,
FUNC,First United Corp,,,,,EUA,Stock,
FUSB,First US Bancshares Inc,,,,,EUA,Stock,
FUSE,Fusemachines Inc,,,,,EUA,Stock,
FUTU,Futu Holdings Ltd,,,,,EUA,Stock,
FVCB,FVCBankcorp Inc,,,,,EUA,Stock,
FVRR,Fiverr International Ltd,,,,,EUA,Stock,
FWONA,Formula One Group Series A,,,,,EUA,Stock,
FWONK,Formula One Group Series C,,,,,EUA,Stock,
FWRD,Forward Air Corp (Delaware),,,,,EUA,Stock,
FXNC,First National Corp,,,,,EUA,Stock,
G,Genpact Ltd,,,,,EUA,Stock,
GABC,German American Bancorp Inc,,,,,EUA,Stock,
GAIA,Gaia Inc,,,,,EUA,Stock,
GAIN,Gladstone Investment Corporation,,,,,EUA,Stock,
GALT,Galectin Therapeutics Inc. Common Stock,,,,,EUA,Stock,
GAN,Naturgy Energy Group SA,,,,,EUA,Stock,
GASS,StealthGas Inc,,,,,EUA,Stock,
GATX,GATX Corp,,,,,EUA,Stock,
GBCI,Glacier Bancorp Inc,,,,,EUA,Stock,
GBDC,Golub Capital BDC Inc,,,,,EUA,Stock,
GBL,Surefire Resources NL,,,,,EUA,Stock,
GBLI,Global Indemnity Group LLC,,,,,EUA,Stock,
GBS,Gold Bullion Securities Limited,,,,,EUA,Stock,
GBT,BMTC Group Inc,,,,,EUA,Stock,
GBX,Greenbrier Companies Inc,,,,,EUA,Stock,
GCBC,Greene County Bancorp Inc,,,,,EUA,Stock,
GCI,Gryphon Capital Income Trust,,,,,EUA,Stock,
GCMG,GCM Grosvenor Inc,,,,,EUA,Stock,
GCO,Genesco Inc,,,,,EUA,Stock,
GCP,Golcap Resources Corp,,,,,EUA,Stock,
GD,General Dynamics Corp,,,,,EUA,Stock,
GDDY,Godaddy Inc,,,,,EUA,Stock,
GDOT,Green Dot Corporation,,,,,EUA,Stock,
GDRX,Goodrx Holdings Inc,,,,,EUA,Stock,
GDS,GDS Holdings Ltd - ADR,,,,,EUA,Stock,
GDYN,Grid Dynamics Holdings Inc,,,,,EUA,Stock,
GE,General Electric Co,,,,,EUA,Stock,
GEF,Greif Inc Class A,,,,,EUA,Stock,
GEF.B,Greif Inc Class B,,,,,EUA,Stock,
GEG,Great Elm Group Inc,,,,,EUA,Stock,
GEL,"Genesis Energy, L.P.  common stock",,,,,EUA,Stock,
GEN,Gen Digital Inc,,,,,EUA,Stock,
GENC,Gencor Industries Inc,,,,,EUA,Stock,
GEOS,Geospace Technologies Corp,,,,,EUA,Stock,
GERN,Geron Corp,,,,,EUA,Stock,
GES,Genesis Resources Ltd,,,,,EUA,Stock,
GEVO,Gevo Inc,,,,,EUA,Stock,
GFF,Griffon Corp,,,,,EUA,Stock,
GFI,Gold Fields Ltd,,,,,EUA,Stock,
GFL,GFL Environmental Inc,,,,,EUA,Stock,
GGAL,Grupo Financiero Galicia SA,,,,,EUA,Stock,
GGB,Gerdau SA ADR,,,,,EUA,Stock,
GGG,Graco Inc,,,,,EUA,Stock,
GH,Guardant Health Inc,,,,,EUA,Stock,
GHC,Graham Holdings Co,,,,,EUA,Stock,
GHG,GreenTree Hospitality Group Ltd - ADR,,,,,EUA,Stock,
GHL,Goldhills Holding Ltd,,,,,EUA,Stock,
GHLD,Global X Gold Bullion (Currency Hedged) ETF,,,,,EUA,Stock,
GHM,Graham Corp,,,,,EUA,Stock,
GIB,CGI Inc,,,,,EUA,Stock,
GIGM,GigaMedia Ltd,,,,,EUA,Stock,
GIII,G-III Apparel Group Ltd,,,,,EUA,Stock,
GIL,Gildan Activewear Inc,,,,,EUA,Stock,
GILD,"Gilead Sciences, Inc",,,,,EUA,Stock,
GILT,Gilat Satellite Networks Ltd,,,,,EUA,Stock,
GIS,General Mills Inc,,,,,EUA,Stock,
GIX,GigCapital9 Corp,,,,,EUA,Stock,
GKOS,Glaukos Corp,,,,,EUA,Stock,
GL,Globe Life Inc,,,,,EUA,Stock,
GLAD,Gladstone Capital Corp,,,,,EUA,Stock,
GLBS,Globus Maritime Ltd,,,,,EUA,Stock,
GLBZ,Glen Burnie Bancorp,,,,,EUA,Stock,
GLDD,BetaPro Gold Bullion 2x Daily Bear ETF Class A,,,,,EUA,Stock,
GLMD,Galmed Pharmaceuticals Ltd,,,,,EUA,Stock,
GLNG,Golar LNG Ltd,,,,,EUA,Stock,
GLOB,Globant SA,,,,,EUA,Stock,
GLP,Global Partners LP Unit,,,,,EUA,Stock,
GLRE,"Greenlight Capital Re, Ltd.",,,,,EUA,Stock,
GLSI,Greenwich Lifesciences Inc,,,,,EUA,Stock,
GLW,Corning Inc,,,,,EUA,Stock,
GM,General Motors Co,,,,,EUA,Stock,
GMAB,Genmab A/S - ADR,,,,,EUA,Stock,
GMBL,Esports Entertainment Group Inc,,,,,EUA,Stock,
GME,GameStop Corp,,,,,EUA,Stock,
GMED,Globus Medical Inc,,,,,EUA,Stock,
GMS,Gulf Marine Services PLC,,,,,EUA,Stock,
GNE,Genie Energy Ltd,,,,,EUA,Stock,
GNK,Genco Shipping & Trading Ltd,,,,,EUA,Stock,
GNLN,Greenlane Holdings Inc,,,,,EUA,Stock,
GNPX,Genprex Inc,,,,,EUA,Stock,
GNRC,Generac Holdings Inc,,,,,EUA,Stock,
GNRS,Generation Capital Ltd,,,,,EUA,Stock,
GNSS,Genasys Inc,,,,,EUA,Stock,
GNTX,Gentex Corp,,,,,EUA,Stock,
GNW,Genworth Financial Inc,,,,,EUA,Stock,
GO,Grocery Outlet Holding Corp,,,,,EUA,Stock,
GOCO,GoHealth Inc,,,,,EUA,Stock,
GOGL,Alphabet Inc Class A,,,,,EUA,Stock,
GOGO,Gogo Inc,,,,,EUA,Stock,
GOLD,Gold.com Inc,,,,,EUA,Stock,
GOLF,Acushnet Holdings Corp,,,,,EUA,Stock,
GOOG,Alphabet Inc Class C,,,,,EUA,Stock,
GOOGL,Alphabet Inc Class A,,,,,EUA,Stock,
GOOS,Canada Goose Holdings Inc,,,,,EUA,Stock,
GORO,Gold Resource Corporation,,,,,EUA,Stock,
GOSS,Gossamer Bio Inc,,,,,EUA,Stock,
GOTU,Gaotu Techedu Inc - ADR,,,,,EUA,Stock,
GOVX,Geovax Labs Inc,,,,,EUA,Stock,
GP,GreenPower Motor Company Inc,,,,,EUA,Stock,
GPC,Genuine Parts Co,,,,,EUA,Stock,
GPI,Group 1 Automotive Inc,,,,,EUA,Stock,
GPK,Graphic Packaging Holding Co,,,,,EUA,Stock,
GPN,Global Payments Inc,,,,,EUA,Stock,
GPRE,Green Plains Inc,,,,,EUA,Stock,
GPRK,GeoPark Ltd,,,,,EUA,Stock,
GPRO,GoPro Inc,,,,,EUA,Stock,
GPS,Great Plains Metals Corp,,,,,EUA,Stock,
GPX,Gasporox AB (publ),,,,,EUA,Stock,
GRA,NanoXplore Inc,,,,,EUA,Stock,
GRAY,Graycliff Exploration Ltd,,,,,EUA,Stock,
GRBK,Green Brick Partners Inc,,,,,EUA,Stock,
GRC,Gorman- Rupp Co,,,,,EUA,Stock,
GRFS,Grifols SA - ADR ADR Class B,,,,,EUA,Stock,
GRIN,VictoryShares International Free Cash Flow Gr ETF,,,,,EUA,Stock,
GRMN,Garmin Ltd,,,,,EUA,Stock,
GRNQ,Greenpro Capital Corp,,,,,EUA,Stock,
GRNV,VanEck MSCI Australian Sustainable Equity ETF,,,,,EUA,Stock,
GROW,US Global Investors Inc,,,,,EUA,Stock,
GRPN,Groupon Inc Common Stock,,,,,EUA,Stock,
GRTX,Galera Therapeutics Inc,,,,,EUA,Stock,
GRVY,"Gravity Co., LTD.",,,,,EUA,Stock,
GRWG,GrowGeneration Corp,,,,,EUA,Stock,
GS,Goldman Sachs Group Inc,,,,,EUA,Stock,
GSBC,Great Southern Bancorp Inc,,,,,EUA,Stock,
GSBD,Goldman Sachs BDC Inc,,,,,EUA,Stock,
GSHD,Goosehead Insurance Inc,,,,,EUA,Stock,
GSIT,"GSI Technology, Inc.",,,,,EUA,Stock,
GSK,GSK plc,,,,,EUA,Stock,
GSL,Global Ship Lease Inc,,,,,EUA,Stock,
GSM,Ferroglobe PLC,,,,,EUA,Stock,
GSX,Tradr 2X Long GS Daily ETF,,,,,EUA,Stock,
GT,Goodyear Tire & Rubber Co,,,,,EUA,Stock,
GTEC,Greenland Technologies Holding Corp,,,,,EUA,Stock,
GTES,Gates Industrial Corporation PLC,,,,,EUA,Stock,
GTIM,Good Times Restaurants Inc,,,,,EUA,Stock,
GTLB,Gitlab Inc,,,,,EUA,Stock,
GTLS,Chart Industries Inc,,,,,EUA,Stock,
GTN,Gray Media Inc,,,,,EUA,Stock,
GTT,Gaztransport et Technigaz SA,,,,,EUA,Stock,
GTX,Garrett Motion Inc,,,,,EUA,Stock,
GVA,Granite Construction Inc,,,,,EUA,Stock,
GWRE,Guidewire Software Inc,,,,,EUA,Stock,
GWRS,Global Water Resources Inc,,,,,EUA,Stock,
GWW,WW Grainger Inc,,,,,EUA,Stock,
H,Hyatt Hotels Corporation,,,,,EUA,Stock,
HAE,Haemonetics Corp,,,,,EUA,Stock,
HAFC,Hanmi Financial Corp,,,,,EUA,Stock,
HAIN,Hain Celestial Group Inc,,,,,EUA,Stock,
HAL,Halliburton Co,,,,,EUA,Stock,
HALL,Hallmark Financial Services Inc,,,,,EUA,Stock,
HALO,"Halozyme Therapeutics, Inc.",,,,,EUA,Stock,
HAS,Hasbro Inc,,,,,EUA,Stock,
HBAN,Huntington Bancshares Inc,,,,,EUA,Stock,
HBB,Hamilton Beach Brands Holding Co,,,,,EUA,Stock,
HBCP,Home Bancorp Inc,,,,,EUA,Stock,
HBIO,Harvard Bioscience Inc,,,,,EUA,Stock,
HBM,Hudbay Minerals Inc,,,,,EUA,Stock,
HBNC,Horizon Bancorp Inc,,,,,EUA,Stock,
HBP,Helix Biopharma Corp,,,,,EUA,Stock,
HBT,"HBT Financial, Inc",,,,,EUA,Stock,
HCA,HCA Healthcare Inc,,,,,EUA,Stock,
HCAT,Health Catalyst Inc,,,,,EUA,Stock,
HCC,Warrior Met Coal Inc,,,,,EUA,Stock,
HCI,HCI Group Inc,,,,,EUA,Stock,
HCKT,Hackett Group Inc,,,,,EUA,Stock,
HCM,HUTCHMED (China) Ltd,,,,,EUA,Stock,
HCSG,Healthcare Services Group Inc,,,,,EUA,Stock,
HD,Home Depot Inc,,,,,EUA,Stock,
HDB,HDFC Bank Ltd,,,,,EUA,Stock,
HDSN,Hudson Technologies Inc,,,,,EUA,Stock,
HE,Hawaiian Electric Industries Inc,,,,,EUA,Stock,
HEI,Heico Corp,,,,,EUA,Stock,
HELE,Helen of Troy Ltd,,,,,EUA,Stock,
HEPA,Hepion Pharmaceuticals Inc,,,,,EUA,Stock,
HESM,Hess Midstream LP,,,,,EUA,Stock,
HFBL,"Home Federal Bancorp, Inc. of Louisiana Common Stock",,,,,EUA,Stock,
HFC,Hampton Financial Corp,,,,,EUA,Stock,
HFFG,Hf Foods Group Inc,,,,,EUA,Stock,
HFWA,Heritage Financial Corp,,,,,EUA,Stock,
HGBL,Heritage Global Inc,,,,,EUA,Stock,
HGEN,Global X Hydrogen AUD ETF,,,,,EUA,Stock,
HGH,Heartland Group Holdings Ltd,,,,,EUA,Stock,
HGV,Hilton Grand Vacations Inc,,,,,EUA,Stock,
HHR,Hartshead Resources NL,,,,,EUA,Stock,
HI,Highland Copper Company Inc,,,,,EUA,Stock,
HIFS,Hingham Institution for Savings,,,,,EUA,Stock,
HIG,Hartford Insurance Group Inc,,,,,EUA,Stock,
HIHO,Highway Holdings Ltd,,,,,EUA,Stock,
HII,Huntington Ingalls Industries Inc,,,,,EUA,Stock,
HIMS,Hims & Hers Health Inc,,,,,EUA,Stock,
HIMX,Himax Technologies Inc,,,,,EUA,Stock,
HL,Hecla Mining Co,,,,,EUA,Stock,
HLF,Herbalife Ltd,,,,,EUA,Stock,
HLG,Highlight Communications AG,,,,,EUA,Stock,
HLI,Houlihan Lokey Inc,,,,,EUA,Stock,
HLIO,Helios Technologies Inc,,,,,EUA,Stock,
HLIT,Harmonic Inc,,,,,EUA,Stock,
HLLY,Holley Inc,,,,,EUA,Stock,
HLNE,Hamilton Lane Inc,,,,,EUA,Stock,
HLT,Hilton Hotels Corporation Common Stock,,,,,EUA,Stock,
HLX,Helix Energy Solutions Group Inc,,,,,EUA,Stock,
HMC,Honda Motor Co Ltd,,,,,EUA,Stock,
HMN,Horace Mann Educators Corp,,,,,EUA,Stock,
HMY,Harmony Gold Mining Company Ltd,,,,,EUA,Stock,
HNI,HNI Corp,,,,,EUA,Stock,
HNNA,Hennessy Advisors Inc,,,,,EUA,Stock,
HNRG,Hallador Energy Co,,,,,EUA,Stock,
HNST,Honest Company Inc,,,,,EUA,Stock,
HOFT,Hooker Furnishings Corp,,,,,EUA,Stock,
HOG,Harley-Davidson Inc,,,,,EUA,Stock,
HOLX,Hologic Ord Shs,,,,,EUA,Stock,
HOMB,Home Bancshares Inc,,,,,EUA,Stock,
HOME,Home Reit PLC,,,,,EUA,Stock,
HON,Honeywell International Inc,,,,,EUA,Stock,
HOOD,Robinhood Markets Inc,,,,,EUA,Stock,
HOOK,Hookipa Pharma Inc,,,,,EUA,Stock,
HOPE,Hope Bancorp Inc,,,,,EUA,Stock,
HOV,Hovnanian Enterprises Inc Class A,,,,,EUA,Stock,
HOVNP,Hovnanian Enterprises 1000 Depositary Shares Representing 1 7.625% Pref Shs Series A,,,,,EUA,Stock,
HOWL,Werewolf Therapeutics Inc,,,,,EUA,Stock,
HP,Helmerich and Payne Inc,,,,,EUA,Stock,
HPE,Hewlett Packard Enterprise Co,,,,,EUA,Stock,
HPK,Highpeak Energy Inc,,,,,EUA,Stock,
HPP,Hudson Pacific Properties Inc,,,,,EUA,Stock,
HPQ,HP Inc,,,,,EUA,Stock,
HPR,Global X Active Preferred Share ETF Class E,,,,,EUA,Stock,
HQI,Hirequest Inc,,,,,EUA,Stock,
HQY,Healthequity Inc,,,,,EUA,Stock,
HRB,H & R Block Inc,,,,,EUA,Stock,
HRC,Recon Technology Ltd,,,,,EUA,Stock,
HRI,Herc Holdings Inc,,,,,EUA,Stock,
HRL,Hormel Foods Corp,,,,,EUA,Stock,
HRMY,Harmony Biosciences Holdings Inc,,,,,EUA,Stock,
HROW,Harrow Inc,,,,,EUA,Stock,
HRTG,Heritage Insurance Holdings Inc,,,,,EUA,Stock,
HRTX,Heron Therapeutics Inc,,,,,EUA,Stock,
HRZN,Horizon Technology Finance Corp,,,,,EUA,Stock,
HSBC,HSBC Holdings PLC,,,,,EUA,Stock,
HSDT,Solana Co,,,,,EUA,Stock,
HSIC,Henry Schein Inc,,,,,EUA,Stock,
HSTM,HealthStream Inc,,,,,EUA,Stock,
HSY,Hershey Co,,,,,EUA,Stock,
HTH,Hilltop Holdings Inc.,,,,,EUA,Stock,
HTHT,H World Group Ltd,,,,,EUA,Stock,
HTLD,Heartland Express Inc,,,,,EUA,Stock,
HTOO,Fusion Fuel Green PLC,,,,,EUA,Stock,
HTZ,Hertz Global Holdings Inc,,,,,EUA,Stock,
HUBB,Hubbell Inc,,,,,EUA,Stock,
HUBG,Hub Group Inc,,,,,EUA,Stock,
